entity_type,entity_name,parent_country,parent_region,parent_subregion,classification_scope,product_count,segments_seen,source_basis,copy_status,description_short_en,description_full_en,notes
country,Sweden,,,,,34,"spirits, beer",catalog_and_taxonomy_rules,expert_reviewed,"Sweden is best known for vodka and aquavit, with a modern reputation for clean, minimalist spirits.","Sweden’s drinks identity is rooted in clean distillation, cold-climate precision, and classic Nordic flavour profiles. Vodka remains the best-known category, while aquavit and a growing craft whisky scene show the country’s wider spirits range. Swedish producers often favour restrained, polished styles with a strong sense of place and modern design.",Region map available: no
country,Taiwan,,,,,21,"spirits, other",catalog_and_taxonomy_rules,expert_reviewed,"Taiwan is an increasingly important whisky origin, known for rapid maturation and elegant tropical-age spirits.","Taiwan has become one of the most admired modern whisky origins, with warm-climate aging giving the spirit remarkable depth at a relatively young age. Whisky leads the category, but the country also shows strength in gin and other contemporary spirits. Taiwan’s drinks culture blends technical precision, innovation, and a fast-rising international reputation.",Region map available: no
country,Thailand,,,,,204,"accessories, spirits, wine",catalog_and_taxonomy_rules,expert_reviewed,"Thailand is an emerging drinks origin with growing visibility in rum, craft spirits, and tropical-fruit-led wine styles.","Thailand is still a niche origin in global drinks, but it has developed a distinctive modern identity in local rum, craft gin, fruit spirits, and tropical-climate wine. Domestic production often leans into aromatic ingredients, easy-drinking styles, and hospitality-friendly formats suited to warm weather. While it is not yet a classic fine wine country, Thailand has relevance in contemporary Asian beverage retail through local innovation and regional curiosity value.",Region map available: no
country,Trinidad,,,,,6,spirits,catalog_and_taxonomy_rules,draft_ready,"Trinidad is a core origin in the WNLQ9 catalog, represented most strongly through Liqueur and Rum.","Trinidad plays an important role in the current assortment, with product coverage that centers on Liqueur and Rum and regional strength in Caribbean. In commercial terms, the country reads as a reliable source of category-defining products with strength in Liqueur and Rum. This draft description is generated from live catalog patterns and is intended as a professional library entry that can later be refined with source-validated regional history where needed. Across the present range, the most visible style signatures include Herbal Liqueur, Aged Rum, and Gold Rum.",Region map available: no
country,Trinidad & Tobago,,,,,3,spirits,catalog_and_taxonomy_rules,draft_ready,"Trinidad & Tobago is a core origin in the WNLQ9 catalog, represented most strongly through Rum.","Trinidad & Tobago plays an important role in the current assortment, with product coverage that centers on Rum and regional strength in Caribbean. In commercial terms, the country reads as a reliable source of category-defining products with strength in Rum. This draft description is generated from live catalog patterns and is intended as a professional library entry that can later be refined with source-validated regional history where needed. Across the present range, the most visible style signatures include Spiced Rum.",Region map available: no
country,UK,,,,,91,"spirits, beer, other",catalog_and_taxonomy_rules,expert_reviewed,"The UK is a major drinks origin, best known for gin, beer, and a modern craft spirits scene.","The United Kingdom has a long and influential drinks heritage, from London Dry gin and classic bitters to a strong brewing culture and an increasingly respected contemporary distilling movement. England, Scotland, Wales, and Northern Ireland each contribute different strengths, with whisky, gin, beer, and liqueurs all carrying real cultural weight. In today’s market, the UK is especially important for clean, well-defined gin styles, heritage beers, and polished modern spirit brands.",Region map available: no
country,USA,,,,,870,"wine, spirits, accessories",catalog_and_taxonomy_rules,expert_reviewed,"The United States is a major premium wine and spirits producer, led by California wine and a broad whiskey tradition.","The United States combines scale with category breadth. California dominates fine wine through Napa Valley, Sonoma, and the Central Coast, especially for Cabernet Sauvignon, Chardonnay, and Pinot Noir, while Oregon and Washington add distinct regional styles. In spirits, bourbon, rye, and Tennessee whiskey shape the country's global identity, alongside a vibrant craft distilling scene. The result is a portfolio that ranges from classic to innovative across multiple price levels.",Region map available: yes
country,Uruguay,,,,,20,wine,catalog_and_taxonomy_rules,expert_reviewed,"Uruguay is best known for Tannat, a grape that has become the country’s signature red variety.","Uruguay has built a distinct wine identity around Tannat, which has become softer, more refined, and more approachable than its French origin. The maritime climate supports fresh whites and balanced reds, while Canelones and Maldonado have emerged as important quality zones. Uruguay is a small but highly characterful wine country with real personality.",Region map available: no
country,Venezuela,,,,,7,spirits,catalog_and_taxonomy_rules,expert_reviewed,"Venezuela is a respected rum origin, known for smooth, mature styles with strong premium appeal.","Venezuela has built an impressive rum reputation, especially through aged expressions that tend to feel smooth, rounded, and polished. The country’s premium rum identity is supported by careful maturation and a style that often appeals to drinkers who enjoy softness and depth. Venezuelan rum has become an important part of the wider Caribbean premium segment.",Region map available: no
country,Vietnam,,,,,8,spirits,catalog_and_taxonomy_rules,expert_reviewed,"Vietnam is a developing spirits origin, shaped by rice-based traditions and a growing premium craft scene.","Vietnam’s drinks culture is strongly tied to rice-based spirits and local hospitality traditions. Alongside traditional spirits, a premium craft movement is emerging, bringing more definition and quality to the category. The country’s beverage identity is still developing, but it already has clear local character and strong potential.",Region map available: no
