entity_type,authority_name,canonical_brand,canonical_producer,source_basis,authority_status,country_primary,classification_scope,segments_seen,product_count,validated_product_count,avg_overall_confidence,official_website,official_source_status,sales_priority_score,sales_priority_rank,sold_qty_total,sold_orders_total,ga_views,ga_priority_rank,ga_status,brand_strength_score,brand_strength_rank,value_priority_score,value_priority_rank,margin_thb_total,max_price,avg_price,priority_composite_score,priority_composite_rank,priority_rule,copy_status,description_short_en,description_full_en,notes
brand,Chateau La fon Du Berger,Chateau La fon Du Berger,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,532,0.0,0.0,,,awaiting_ga_export,5.0,841,841.47,631,451.47,2600.0,2600.0,85.15,532,sales > GA views > brand strength > high value SKU,draft_missing,,,
brand,Chateau Labarthe,Chateau Labarthe,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.9,,needs_official_url,0.0,533,0.0,0.0,,,awaiting_ga_export,5.0,842,270.97,1067,150.97,800.0,800.0,28.1,533,sales > GA views > brand strength > high value SKU,draft_missing,,,
brand,Chateau Labegorce,Chateau Labegorce,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,534,0.0,0.0,,,awaiting_ga_export,5.0,843,802.99,650,442.99,2400.0,2400.0,81.3,534,sales > GA views > brand strength > high value SKU,draft_missing,,,
brand,Chateau Lafaurie,Chateau Lafaurie,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,535,0.0,0.0,,,awaiting_ga_export,5.0,844,520.15,843,280.15,1600.0,1600.0,53.02,535,sales > GA views > brand strength > high value SKU,draft_missing,,,
brand,Chateau Laffitte Carcasset,Chateau Laffitte Carcasset,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,536,0.0,0.0,,,awaiting_ga_export,5.0,845,691.36,723,316.36,2500.0,2500.0,70.14,536,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Laffitte Carcasset is an active brand in the catalog, represented across Red Wine.","Chateau Laffitte Carcasset appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 1 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Lafite-Rothschild,Chateau Lafite-Rothschild,,products_json + brand_description_library,brand_live,France,Red Wine,wine,2,2,0.85,,needs_official_url,0.0,537,0.0,0.0,,,awaiting_ga_export,10.0,537,9761.99,56,4316.99,36300.0,32950.0,978.2,537,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Lafite-Rothschild is an active brand in the catalog, represented across Red Wine.","Chateau Lafite-Rothschild appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 3 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Lafleur Du Roy,Chateau Lafleur Du Roy,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,538,0.0,0.0,,,awaiting_ga_export,5.0,846,781.16,666,481.16,2000.0,2000.0,79.12,538,sales > GA views > brand strength > high value SKU,draft_missing,,,
brand,Chateau Laforge,Chateau Laforge,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,539,0.0,0.0,,,awaiting_ga_export,5.0,847,448.46,913,193.46,1700.0,1700.0,45.85,539,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Laforge is an active brand in the catalog, represented across Red Wine.","Chateau Laforge appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 1 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Lagrange,Chateau Lagrange,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,540,0.0,0.0,,,awaiting_ga_export,5.0,848,808.5,644,418.5,2600.0,2600.0,81.85,540,sales > GA views > brand strength > high value SKU,draft_missing,,,
brand,Chateau Lagrezette,Chateau Lagrezette,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,541,0.0,0.0,,,awaiting_ga_export,5.0,849,1849.72,328,1009.72,5600.0,5600.0,185.97,541,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Lagrezette is an active brand in the catalog, represented across Red Wine.","Chateau Lagrezette appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 3 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Lamothe Bergeron,Chateau Lamothe Bergeron,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,542,0.0,0.0,,,awaiting_ga_export,5.0,850,405.33,943,195.48,1399.0,1399.0,41.53,542,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Lamothe Bergeron is an active brand in the catalog, represented across Red Wine.","Chateau Lamothe Bergeron appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 2 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Lascombes,Chateau Lascombes,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,543,0.0,0.0,,,awaiting_ga_export,5.0,851,1113.74,521,663.74,3000.0,3000.0,112.37,543,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Lascombes is an active brand in the catalog, represented across Red Wine.","Chateau Lascombes appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 5 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Lassus,Chateau Lassus,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,544,0.0,0.0,,,awaiting_ga_export,5.0,852,187.27,1118,67.27,800.0,800.0,19.73,544,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Lassus is an active brand in the catalog, represented across Red Wine.","Chateau Lassus appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 1 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Latour,Chateau Latour,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,545,0.0,0.0,,,awaiting_ga_export,5.0,853,3615.93,187,1200.93,16100.0,16100.0,362.59,545,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Latour is an active brand in the catalog, represented across Red Wine.","Chateau Latour appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 5 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Latour Martillac,Chateau Latour Martillac,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.92,,needs_official_url,0.0,546,0.0,0.0,,,awaiting_ga_export,5.0,854,1152.08,506,861.08,1940.0,1940.0,116.21,546,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Latour Martillac is an active brand in the catalog, represented across Red Wine and White Wine.","Chateau Latour Martillac appears in the assortment as a recurring commercial brand with visible strength in Red Wine and White Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 5 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Latour a Pomerol,Chateau Latour a Pomerol,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,547,0.0,0.0,,,awaiting_ga_export,5.0,855,1668.13,369,798.13,5800.0,5800.0,167.81,547,sales > GA views > brand strength > high value SKU,draft_missing,,,
brand,Chateau Laujac,Chateau Laujac,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,548,0.0,0.0,,,awaiting_ga_export,5.0,856,617.33,784,377.33,1600.0,1600.0,62.73,548,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Laujac is an active brand in the catalog, represented across Red Wine.","Chateau Laujac appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 1 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Lauzanet,Chateau Lauzanet,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.9,,needs_official_url,0.0,549,0.0,0.0,,,awaiting_ga_export,5.0,857,226.64,1089,136.64,600.0,600.0,23.66,549,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Lauzanet is an active brand in the catalog, represented across Red Wine.","Chateau Lauzanet appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 1 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Le Puy,Chateau Le Puy,,products_json + brand_description_library,brand_live,France,Red Wine,wine,3,3,0.85,,needs_official_url,0.0,550,0.0,0.0,,,awaiting_ga_export,15.0,363,5033.88,121,3758.88,8500.0,6566.67,506.39,550,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Le Puy is an active brand in the catalog, represented across Red Wine, Rose Wine, and White Wine.","Chateau Le Puy appears in the assortment as a recurring commercial brand with visible strength in Red Wine, Rose Wine, and White Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 6 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Leoville Las Cases,Chateau Leoville Las Cases,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,551,0.0,0.0,,,awaiting_ga_export,5.0,858,3650.14,182,1055.14,17300.0,17300.0,366.01,551,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Leoville Las Cases is an active brand in the catalog, represented across Red Wine.","Chateau Leoville Las Cases appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 2 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Les Cabannes,Chateau Les Cabannes,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,552,0.0,0.0,,,awaiting_ga_export,5.0,859,593.79,798,338.79,1700.0,1700.0,60.38,552,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Les Cabannes is an active brand in the catalog, represented across Red Wine.","Chateau Les Cabannes appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 1 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Les Gravettes,Chateau Les Gravettes,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.9,,needs_official_url,0.0,553,0.0,0.0,,,awaiting_ga_export,5.0,860,226.67,1088,136.67,600.0,600.0,23.67,553,sales > GA views > brand strength > high value SKU,draft_missing,,,
brand,Chateau Lilian Ladouys,Chateau Lilian Ladouys,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,554,0.0,0.0,,,awaiting_ga_export,5.0,862,723.07,706,393.07,2200.0,2200.0,73.31,554,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Lilian Ladouys is an active brand in the catalog, represented across Red Wine.","Chateau Lilian Ladouys appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 2 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Lynch-Moussas,Chateau Lynch-Moussas,,products_json + brand_description_library,brand_live,France,Red Wine,wine,2,2,0.85,,needs_official_url,0.0,555,0.0,0.0,,,awaiting_ga_export,10.0,538,1140.75,514,690.75,3000.0,2700.0,116.08,555,sales > GA views > brand strength > high value SKU,draft_missing,,,
brand,Chateau Magrez Fombrauge,Chateau Magrez Fombrauge,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,556,0.0,0.0,,,awaiting_ga_export,5.0,863,2325.89,271,1215.89,7400.0,7400.0,233.59,556,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Magrez Fombrauge is an active brand in the catalog, represented across Red Wine.","Chateau Magrez Fombrauge appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 1 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Malartic Lagraviere,Chateau Malartic Lagraviere,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,557,0.0,0.0,,,awaiting_ga_export,5.0,864,1472.15,419,812.15,4400.0,4400.0,148.22,557,sales > GA views > brand strength > high value SKU,draft_missing,,,
brand,Chateau Malescot St. Exupery,Chateau Malescot St. Exupery,,products_json + brand_description_library,brand_live,France,Red Wine,wine,2,2,0.885,,needs_official_url,0.0,558,0.0,0.0,,,awaiting_ga_export,10.0,539,4313.29,146,3143.29,7800.0,5017.5,433.33,558,sales > GA views > brand strength > high value SKU,draft_missing,,,
brand,Chateau Margaux,Chateau Margaux,,products_json + brand_description_library,brand_live,France,Red Wine,wine,6,6,0.85,,needs_official_url,0.0,559,0.0,0.0,,,awaiting_ga_export,30.0,138,15843.17,29,6108.17,64900.0,39400.0,1590.32,559,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Margaux is an active brand in the catalog, represented across Red Wine.","Chateau Margaux appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 11 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Marjosse,Chateau Marjosse,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.9,,needs_official_url,0.0,560,0.0,0.0,,,awaiting_ga_export,5.0,865,553.6,819,298.6,1700.0,1700.0,56.36,560,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Marjosse is an active brand in the catalog, represented across Red Wine.","Chateau Marjosse appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 1 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Meillier,Chateau Meillier,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.9,,needs_official_url,0.0,561,0.0,0.0,,,awaiting_ga_export,5.0,866,192.75,1113,102.75,600.0,600.0,20.28,561,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Meillier is an active brand in the catalog, represented across Red Wine.","Chateau Meillier appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 1 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Meyney,Chateau Meyney,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,562,0.0,0.0,,,awaiting_ga_export,5.0,867,1087.57,534,577.57,3400.0,3400.0,109.76,562,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Meyney is an active brand in the catalog, represented across Red Wine.","Chateau Meyney appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 2 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Meyre,Chateau Meyre,,products_json + brand_description_library,brand_live,France,Red Wine,wine,3,3,0.85,,needs_official_url,0.0,563,0.0,0.0,,,awaiting_ga_export,15.0,365,1112.08,522,812.08,2000.0,1366.67,114.21,563,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Meyre is an active brand in the catalog, represented across Red Wine.","Chateau Meyre appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 1 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Montviel,Chateau Montviel,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.92,,needs_official_url,0.0,564,0.0,0.0,,,awaiting_ga_export,5.0,868,1498.32,414,898.32,4000.0,4000.0,150.83,564,sales > GA views > brand strength > high value SKU,draft_missing,,,
brand,Chateau Morin,Chateau Morin,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.92,,needs_official_url,0.0,565,0.0,0.0,,,awaiting_ga_export,5.0,869,443.93,915,203.93,1600.0,1600.0,45.39,565,sales > GA views > brand strength > high value SKU,draft_missing,,,
brand,Chateau Moulin De Mallet,Chateau Moulin De Mallet,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.9,,needs_official_url,0.0,566,0.0,0.0,,,awaiting_ga_export,5.0,870,537.04,833,401.29,905.0,905.0,54.7,566,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Moulin De Mallet is an active brand in the catalog, represented across Red Wine.","Chateau Moulin De Mallet appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 1 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Mouton Rothschild,Chateau Mouton Rothschild,,products_json + brand_description_library,brand_live,France,Red Wine,wine,3,3,0.85,,needs_official_url,0.0,567,0.0,0.0,,,awaiting_ga_export,15.0,366,12900.28,36,6720.28,41200.0,36233.33,1293.03,567,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Mouton Rothschild is an active brand in the catalog, represented across Red Wine.","Chateau Mouton Rothschild appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 11 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Musar,Chateau Musar,,products_json + brand_description_library,brand_live,Lebanon,Red Wine,wine,4,4,0.85,,needs_official_url,0.0,568,0.0,0.0,,,awaiting_ga_export,20.0,271,2266.96,281,1711.96,3700.0,2400.0,230.7,568,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Musar is an active brand in the catalog, represented across Red Wine and White Wine.","Chateau Musar appears in the assortment as a recurring commercial brand with visible strength in Red Wine and White Wine and geographic ties to France and Lebanon. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 4 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Nenin,Chateau Nenin,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,569,0.0,0.0,,,awaiting_ga_export,5.0,871,1056.82,547,636.82,2800.0,2800.0,106.68,569,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Nenin is an active brand in the catalog, represented across Red Wine.","Chateau Nenin appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 3 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Ormes De Pez,Chateau Ormes De Pez,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,570,0.0,0.0,,,awaiting_ga_export,5.0,872,979.91,569,589.91,2600.0,2600.0,98.99,570,sales > GA views > brand strength > high value SKU,draft_missing,,,
brand,Chateau Pape Clement,Chateau Pape Clement,,products_json + brand_description_library,brand_live,France,Red Wine,wine,2,1,0.675,,needs_official_url,0.0,571,0.0,0.0,,,awaiting_ga_export,8.0,711,2350.99,269,1375.99,6500.0,4800.0,236.7,571,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Pape Clement is an active brand in the catalog, represented across Red Wine.","Chateau Pape Clement appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 3 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Paradis,Chateau Paradis,,products_json + brand_description_library,brand_live,France,Rose Wine,wine,1,1,0.85,,needs_official_url,0.0,572,0.0,0.0,,,awaiting_ga_export,5.0,873,323.27,1022,185.42,919.0,919.0,33.33,572,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Paradis is an active brand in the catalog, represented across Rose Wine.","Chateau Paradis appears in the assortment as a recurring commercial brand with visible strength in Rose Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 1 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Passe Craby,Chateau Passe Craby,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.9,,needs_official_url,0.0,573,0.0,0.0,,,awaiting_ga_export,5.0,874,313.42,1031,172.57,939.0,939.0,32.34,573,sales > GA views > brand strength > high value SKU,draft_missing,,,
brand,Chateau Pavie,Chateau Pavie,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,574,0.0,0.0,,,awaiting_ga_export,5.0,875,7685.37,81,2825.37,32400.0,32400.0,769.54,574,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Pavie is an active brand in the catalog, represented across Red Wine.","Chateau Pavie appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 1 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Pavie Macquin,Chateau Pavie Macquin,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,575,0.0,0.0,,,awaiting_ga_export,5.0,876,1581.36,392,816.36,5100.0,5100.0,159.14,575,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Pavie Macquin is an active brand in the catalog, represented across Red Wine.","Chateau Pavie Macquin appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 1 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Peby Faugeres,Chateau Peby Faugeres,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,576,0.0,0.0,,,awaiting_ga_export,5.0,877,2459.72,258,1289.72,7800.0,7800.0,246.97,576,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Peby Faugeres is an active brand in the catalog, represented across Red Wine.","Chateau Peby Faugeres appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 1 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Petrus,Chateau Petrus,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,577,0.0,0.0,,,awaiting_ga_export,5.0,878,45249.72,7,16989.72,188400.0,188400.0,4525.97,577,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Petrus is an active brand in the catalog, represented across Red Wine.","Chateau Petrus appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 4 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Peymouton,Chateau Peymouton,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,578,0.0,0.0,,,awaiting_ga_export,5.0,879,419.95,931,224.95,1300.0,1300.0,43.0,578,sales > GA views > brand strength > high value SKU,draft_catalog_based,"Chateau Peymouton is an active brand in the catalog, represented across Red Wine.","Chateau Peymouton appears in the assortment as a recurring commercial brand with visible strength in Red Wine and geographic ties to France. In the absence of a source-validated producer biography, this draft brand description stays close to live catalog evidence and positions the brand through its practical role in the assortment: a recognizable label used across 1 listed products, with relevance for search, navigation, and consistent copy tone.",Brand description generated from live catalog distribution; upgrade with official brand story when available.
brand,Chateau Pibran,Chateau Pibran,,products_json + brand_description_library,brand_live,France,Red Wine,wine,1,1,0.85,,needs_official_url,0.0,579,0.0,0.0,,,awaiting_ga_export,5.0,880,1336.03,456,811.03,3500.0,3500.0,134.6,579,sales > GA views > brand strength > high value SKU,draft_missing,,,
